-0.293009 -0.241135
-0.288213 -0.220804
-0.279500 -0.197568
-0.266869 -0.171429
-0.266869 -0.129753
-0.251334 -0.090240
-0.209997 -0.039108
-0.185613 0.012023
-0.156434 0.043701
-0.124755 0.065586
-0.119892 0.111854
-0.168592 0.131307
-0.227018 0.175144
-0.295171 0.216548
-0.368254 0.240865
-0.429112 0.267680
-0.492401 0.294428
-0.558122 0.328538
-0.626275 0.374806
-0.692063 0.416211
-0.757785 0.442958
-0.830800 0.447822
-0.903816 0.425937
-0.877069 0.469774
-0.804053 0.503816
-0.718811 0.503816
-0.628707 0.462479
-0.550827 0.425937
-0.470449 0.396690
-0.358460 0.384532
-0.263560 0.382101
-0.059034 0.377237
0.033502 0.408916
0.145491 0.430800
0.259912 0.445390
0.367038 0.462479
0.440054 0.462479
0.505775 0.438095
0.581290 0.421074
0.649443 0.467342
0.707869 0.506248
0.768727 0.501385
0.805268 0.472205
0.849105 0.457548
0.866126 0.416211
0.919689 0.382101
0.975684 0.352921
1.000000 0.323674
0.990274 0.277406
0.973252 0.221412
0.943533 0.229314
0.924147 0.216413
0.896724 0.200270
0.899966 0.227693
0.893482 0.251942
0.880919 0.235461
0.866396 0.218980
0.865451 0.249037
0.850929 0.236407
0.845120 0.249983
0.832354 0.243566
0.829450 0.259034
0.797096 0.259102
0.789328 0.237690
0.783046 0.219588
0.800135 0.186221
0.814590 0.174536
0.829044 0.175414
0.821141 0.164471
0.839041 0.163796
0.833570 0.148666
0.823235 0.137656
0.841000 0.138467
0.859642 0.138467
0.847822 0.118811
0.871395 0.124688
0.863222 0.105843
0.859034 0.079298
0.840932 0.065316
0.817156 0.049983
0.785073 0.049983
0.731982 0.076528
0.706856 0.110030
0.680513 0.164471
0.643364 0.200135
0.616616 0.201621
0.589936 0.185275
0.561972 0.179331
0.555420 0.140088
0.553799 0.115569
0.576697 0.084566
0.606079 0.045323
0.603918 0.002769
0.593921 -0.040594
0.556299 -0.047822
0.567376 -0.035461
0.555353 -0.020263
0.572172 -0.008240
0.551976 -0.005133
0.574468 0.008240
0.565552 0.038501
0.526376 0.065991
0.502803 0.095373
0.498814 0.131477
0.469418 0.128677
0.413424 0.116079
0.442821 0.088082
0.475017 0.072683
0.515613 0.046086
0.528211 0.019489
0.517649 0.003582
0.511286 0.021398
0.492197 0.031579
0.493470 0.012490
0.492197 -0.015507
0.478198 0.003582
0.461655 0.016308
0.448929 -0.004054
0.432385 -0.009144
0.437476 0.039214
0.417114 0.062121
0.396753 0.071029
0.391662 0.023943
0.372574 -0.024415
0.358575 -0.057502
0.338214 -0.091862
0.316580 -0.121132
0.306399 -0.158037
0.297491 -0.192397
0.301309 -0.221666
0.325488 -0.248391
0.358575 -0.267480
0.384027 -0.280205
0.399298 -0.295476
0.431113 -0.299294
0.457837 -0.305657
0.475653 -0.326019
0.493470 -0.343835
0.488379 -0.375650
0.466745 -0.362924
0.434930 -0.373104
0.406934 -0.376922
0.386572 -0.356561
0.384027 -0.384558
0.375119 -0.407464
0.361120 -0.387103
0.324215 -0.393466
0.305126 -0.375650
0.277129 -0.354016
0.265676 -0.327291
0.245315 -0.329836
0.236407 -0.354016
0.224953 -0.345107
0.228771 -0.309475
0.230044 -0.284023
0.191866 -0.243300
0.186776 -0.206395
0.204592 -0.168218
0.216045 -0.096953
0.217318 -0.030778
0.238952 0.015035
0.208410 0.039214
0.175322 0.059576
0.119328 0.057031
0.083696 0.060848
0.053154 0.072302
0.033543 0.033386
0.010446 -0.014349
-0.023431 -0.049765
-0.071165 -0.080562
-0.112741 -0.103659
-0.162016 -0.128296
-0.155856 -0.163713
-0.165095 -0.199129
-0.134299 -0.231465
-0.111201 -0.269961
-0.084768 -0.276998
-0.074113 -0.290559
-0.053771 -0.300245
-0.046022 -0.318650
-0.047959 -0.338023
-0.061521 -0.323493
-0.079925 -0.325430
-0.102204 -0.336086
-0.122546 -0.334148
-0.117702 -0.355459
-0.123514 -0.375800
-0.140950 -0.354490
-0.168072 -0.356427
-0.187445 -0.345772
-0.201006 -0.321556
-0.215536 -0.304120
-0.240721 -0.308963
-0.245564 -0.331242
-0.252345 -0.354490
-0.269781 -0.359333
-0.281404 -0.369988
-0.293997 -0.360302
-0.300778 -0.344803
-0.302715 -0.323493
-0.294966 -0.298308
-0.289154 -0.280872
-0.294966 -0.261499
