32,0.27783203125,0,0,0,0,0,0,0,0
33,0.27783203125,0.064190383184523817,-0.015238095238095238,0.2165713355654762,0.7466666666666667,209.5,109.5,214.5,134.5
35,0.55615234375,-0.012668340773809468,-0.045714285714285714,0.56637927827380963,0.74666666666666659,161.5,165.5,180.5,191.5
36,0.55615234375,0.013413318452381008,-0.13714285714285715,0.53150855654761908,0.80761904761904757,190.5,192.5,207.5,223.5
37,0.88916015625,0.031442522321428627,-0.045714285714285714,0.85429966517857148,0.74666666666666659,196.5,165.5,223.5,191.5
38,0.6669921875,0.023505859375000056,-0.045714285714285714,0.66350585937500006,0.74666666666666659,34.5,134.5,55.5,160.5
39,0.19091796875,0.017803664434523823,0.44190476190476191,0.1701846168154762,0.7466666666666667,29.5,2.5,34.5,12.5
40,0.3330078125,0.04156808035714283,-0.22857142857142856,0.31585379464285712,0.7466666666666667,0.5,191.5,9.5,223.5
41,0.3330078125,0.04156808035714283,-0.22857142857142856,0.31585379464285712,0.7466666666666667,9.5,191.5,18.5,223.5
42,0.38916015625,0.0097698102678571153,0.38095238095238093,0.37548409598214283,0.74666666666666659,0.5,0.5,12.5,12.5
43,0.583984375,0.032944568452381008,0.076190476190476197,0.55103980654761908,0.62476190476190474,191.5,14.5,208.5,32.5
44,0.27783203125,0.059795851934523817,-0.16761904761904761,0.2121768043154762,0.13714285714285715,34.5,2.5,39.5,12.5
45,0.3330078125,0.014367094494047591,0.1980952380952381,0.31912899925595234,0.32000000000000001,198.5,137.5,208.5,141.5
46,0.27783203125,0.064678664434523817,-0.015238095238095238,0.2170596168154762,0.13714285714285712,215.5,193.5,220.5,198.5
47,0.27783203125,-0.028703031994047647,-0.045714285714285714,0.30653506324404761,0.74666666666666659,104.5,134.5,115.5,160.5
48,0.55615234375,0.015854724702380953,-0.045714285714285714,0.53394996279761908,0.74666666666666659,115.5,134.5,132.5,160.5
49,0.55615234375,0.088341703869047578,-0.015238095238095238,0.39310360863095234,0.7466666666666667,164.5,57.5,174.5,82.5
50,0.55615234375,0.0077590215773809534,-0.015238095238095238,0.52585425967261901,0.7466666666666667,63.5,32.5,80.5,57.5
51,0.55615234375,0.017319568452380953,-0.045714285714285714,0.53541480654761908,0.74666666666666659,164.5,134.5,181.5,160.5
52,0.55615234375,-0.01403180803571423,-0.015238095238095238,0.53453962053571424,0.7466666666666667,97.5,32.5,115.5,57.5
53,0.55615234375,0.019760974702381008,-0.045714285714285714,0.53785621279761908,0.74666666666666659,181.5,134.5,198.5,160.5
54,0.55615234375,0.014878162202381008,-0.045714285714285714,0.53297340029761908,0.74666666666666659,0.5,108.5,17.5,134.5
55,0.55615234375,0.020005115327380953,-0.015238095238095238,0.53810035342261908,0.7466666666666667,134.5,32.5,151.5,57.5
56,0.55615234375,0.017319568452381008,-0.045714285714285714,0.53541480654761908,0.74666666666666659,34.5,108.5,51.5,134.5
57,0.55615234375,0.017807849702381008,-0.045714285714285714,0.53590308779761908,0.74666666666666659,51.5,108.5,68.5,134.5
58,0.27783203125,0.064190383184523817,-0.015238095238095238,0.2165713355654762,0.56380952380952387,137.5,13.5,142.5,32.5
59,0.27783203125,0.059795851934523817,-0.16761904761904761,0.2121768043154762,0.56380952380952387,166.5,33.5,171.5,57.5
60,0.583984375,0.032700427827381008,0.076190476190476197,0.55079566592261908,0.62476190476190474,174.5,14.5,191.5,32.5
61,0.583984375,0.032944568452381008,0.16761904761904764,0.55103980654761908,0.53333333333333333,12.5,0.5,29.5,12.5
62,0.583984375,0.032700427827381008,0.076190476190476197,0.55079566592261908,0.62476190476190474,157.5,14.5,174.5,32.5
63,0.55615234375,0.015854724702380953,-0.015238095238095238,0.53394996279761908,0.7466666666666667,80.5,32.5,97.5,57.5
64,1.01513671875,0.028982514880952433,-0.22857142857142856,1.0042206101190476,0.7466666666666667,18.5,191.5,50.5,223.5
65,0.6669921875,-0.01698009672619042,-0.015238095238095238,0.6839722842261905,0.7466666666666667,40.5,32.5,63.5,57.5
66,0.6669921875,0.053982049851190532,-0.015238095238095238,0.63302966889880963,0.7466666666666667,21.5,32.5,40.5,57.5
67,0.72216796875,0.030972842261904818,-0.045714285714285714,0.70144903273809533,0.74666666666666659,101.5,108.5,123.5,134.5
68,0.72216796875,0.053046875000000056,-0.015238095238095238,0.69304687500000006,0.7466666666666667,0.5,32.5,21.5,57.5
69,0.6669921875,0.056667596726190525,-0.015238095238095238,0.63571521577380963,0.7466666666666667,191.5,57.5,210.5,82.5
70,0.61083984375,0.064438709077381001,-0.015238095238095238,0.58253394717261908,0.7466666666666667,174.5,57.5,191.5,82.5
71,0.77783203125,0.03380115327380958,-0.045714285714285714,0.7347535342261905,0.74666666666666659,139.5,108.5,162.5,134.5
72,0.72216796875,0.056077938988095287,-0.015238095238095238,0.66560174851190479,0.7466666666666667,144.5,57.5,164.5,82.5
73,0.27783203125,0.064434523809523817,-0.015238095238095238,0.2168154761904762,0.7466666666666667,218.5,109.5,223.5,134.5
74,0.5,0.012215752751572322,-0.045714285714285714,0.43888241941823902,0.74666666666666659,178.5,108.5,192.5,134.5
75,0.6669921875,0.049140625000000056,-0.015238095238095238,0.68914062500000006,0.7466666666666667,100.5,57.5,121.5,82.5
76,0.55615234375,0.053065476190476191,-0.015238095238095238,0.54068452380952381,0.7466666666666667,207.5,198.5,223.5,223.5
77,0.8330078125,0.050057198660714342,-0.015238095238095238,0.78148577008928577,0.7466666666666667,66.5,57.5,90.5,82.5
78,0.72216796875,0.053392392113095294,-0.015238095238095238,0.66291620163690479,0.7466666666666667,46.5,57.5,66.5,82.5
